axis	program_type	gene_symbol	gene_id	annotation_status	chromosome	start	end	MHC_status	included_primary	exclusion_reason
F6	EXTENDED	KARS1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F6	EXTENDED	KAT2A	2648	mapped	17	40265129	40273382	non_MHC	True	included_primary
F6	EXTENDED	KAT2B	8850	mapped	3	20081524	20195896	non_MHC	True	included_primary
F6	EXTENDED	KDM1B	221656	mapped	6	18155619	18224085	non_MHC	True	included_primary
F6	EXTENDED	KHSRP	8570	mapped	19	6413115	6424822	non_MHC	True	included_primary
F6	EXTENDED	KPNA2	3838	mapped	17	66031848	66042970	non_MHC	True	included_primary
F6	EXTENDED	KPNB1	3837	mapped	17	45726861	45762037	non_MHC	True	included_primary
F6	EXTENDED	LDHA	3939	mapped	11	18415936	18429765	non_MHC	True	included_primary
F6	EXTENDED	LEF1	51176	mapped	4	108968701	109090112	non_MHC	True	included_primary
F6	EXTENDED	LFNG	3955	mapped	7	2552163	2568811	non_MHC	True	included_primary
F6	EXTENDED	LIMD1	8994	mapped	3	45636323	45722755	non_MHC	True	included_primary
F6	EXTENDED	LSM2	57819	mapped	6	31765169	31774761	MHC	False	MHC_excluded_primary
F6	EXTENDED	LSM7	51690	mapped	19	2321520	2328614	non_MHC	True	included_primary
F6	EXTENDED	MAD2L1	4085	mapped	4	120980577	120988013	non_MHC	True	included_primary
F6	EXTENDED	MAGT1	84061	mapped	X	77081861	77151090	non_MHC	True	included_primary
F6	EXTENDED	MAML1	9794	mapped	5	179159833	179208035	non_MHC	True	included_primary
F6	EXTENDED	MAML2	84441	mapped	11	95711440	96076344	non_MHC	True	included_primary
F6	EXTENDED	MAML3	55534	mapped	4	140637545	141075233	non_MHC	True	included_primary
F6	EXTENDED	MAMLD1	10046	mapped	X	149529836	149682448	non_MHC	True	included_primary
F6	EXTENDED	MAP3K14	9020	mapped	17	43340488	43394414	non_MHC	True	included_primary
F6	EXTENDED	MAPK11	5600	mapped	22	50702142	50708779	non_MHC	True	included_primary
F6	EXTENDED	MAPK14	1432	mapped	6	35995412	36079013	non_MHC	True	included_primary
F6	EXTENDED	MAPKAPK2	9261	mapped	1	206858295	206907630	non_MHC	True	included_primary
F6	EXTENDED	MBD5	55777	mapped	2	148778580	149271046	non_MHC	True	included_primary
F6	EXTENDED	MBD6	114785	mapped	12	57915463	57923931	non_MHC	True	included_primary
F6	EXTENDED	MCM2	4171	mapped	3	127317200	127341279	non_MHC	True	included_primary
F6	EXTENDED	MCM4	4173	mapped	8	48872763	48890720	non_MHC	True	included_primary
F6	EXTENDED	MCM5	4174	mapped	22	35796116	35820495	non_MHC	True	included_primary
F6	EXTENDED	MCM6	4175	mapped	2	136597196	136634047	non_MHC	True	included_primary
F6	EXTENDED	MCM7	4176	mapped	7	99690351	99699563	non_MHC	True	included_primary
F6	EXTENDED	MCRS1	10445	mapped	12	49952077	49961928	non_MHC	True	included_primary
F6	EXTENDED	MDM2	4193	mapped	12	69201952	69239324	non_MHC	True	included_primary
F6	EXTENDED	MESP2	145873	mapped	15	90319589	90321985	non_MHC	True	included_primary
F6	EXTENDED	MIB2	142678	mapped	1	1550795	1565990	non_MHC	True	included_primary
F6	EXTENDED	MRPL23	6150	mapped	11	1968502	2007295	non_MHC	True	included_primary
F6	EXTENDED	MRPL9	65005	mapped	1	151732119	151736040	non_MHC	True	included_primary
F6	EXTENDED	MRPS18B	28973	mapped	6	30585275	30594174	MHC	False	MHC_excluded_primary
F6	EXTENDED	MSGN1	343930	mapped	2	17997786	17998367	non_MHC	True	included_primary
F6	EXTENDED	MSX2	4488	mapped	5	174151575	174157902	non_MHC	True	included_primary
F6	EXTENDED	MTBP	27085	mapped	8	121457638	121535875	non_MHC	True	included_primary
F6	EXTENDED	MTHFD1	4522	mapped	14	64854754	64926725	non_MHC	True	included_primary
F6	EXTENDED	MTHFD1L	25902	mapped	6	151186815	151423023	non_MHC	True	included_primary
F6	EXTENDED	MTHFD2	10797	mapped	2	74425690	74442425	non_MHC	True	included_primary
F6	EXTENDED	MTHFD2L	441024	mapped	4	74989019	75168816	non_MHC	True	included_primary
F6	EXTENDED	MTHFR	4524	mapped	1	11845787	11866160	non_MHC	True	included_primary
F6	EXTENDED	MTHFS	10588	mapped	15	80135889	80189627	non_MHC	True	included_primary
F6	EXTENDED	MYC	4609	mapped	8	128748315	128753680	non_MHC	True	included_primary
F6	EXTENDED	NAP1L1	4673	mapped	12	76438672	76478738	non_MHC	True	included_primary
F6	EXTENDED	NCBP1	4686	mapped	9	100395705	100436030	non_MHC	True	included_primary
F6	EXTENDED	NCBP2	22916	mapped	3	196662273	196669464	non_MHC	True	included_primary
F6	EXTENDED	NDUFAB1	4706	mapped	16	23592335	23607639	non_MHC	True	included_primary
F6	EXTENDED	NEDD8	4738	mapped	14	24686057	24701576	non_MHC	True	included_primary
F6	EXTENDED	NEK11	79858	mapped	3	130745694	131069309	non_MHC	True	included_primary
F6	EXTENDED	NEK2	4751	mapped	1	211831598	211848972	non_MHC	True	included_primary
F6	EXTENDED	NFE2L2	4780	mapped	2	178095031	178129859	non_MHC	True	included_primary
F6	EXTENDED	NFIA	4774	mapped	1	61542946	61928460	non_MHC	True	included_primary
F6	EXTENDED	NFIB	4781	mapped	9	14081842	14398982	non_MHC	True	included_primary
F6	EXTENDED	NFIC	4782	mapped	19	3359561	3469215	non_MHC	True	included_primary
F6	EXTENDED	NFIX	4784	mapped	19	13106584	13209610	non_MHC	True	included_primary
F6	EXTENDED	NFKB2	4791	mapped	10	104153867	104162286	non_MHC	True	included_primary
F6	EXTENDED	NFRKB	4798	mapped	11	129733670	129765490	non_MHC	True	included_primary
F6	EXTENDED	NHP2	55651	mapped	5	177576464	177580961	non_MHC	True	included_primary
F6	EXTENDED	NKX3-2	579	mapped	4	13542454	13546114	non_MHC	True	included_primary
F6	EXTENDED	NME1	4830	mapped	17	49230920	49239450	non_MHC	True	included_primary
F6	EXTENDED	NOG	9241	mapped	17	54671060	54672951	non_MHC	True	included_primary
F6	EXTENDED	NOLC1	9221	mapped	10	103911933	103923627	non_MHC	True	included_primary
F6	EXTENDED	NOP16	51491	mapped	5	175810940	175815763	non_MHC	True	included_primary
F6	EXTENDED	NOP56	10528	mapped	20	2633178	2639039	non_MHC	True	included_primary
F6	EXTENDED	NOTCH1	4851	mapped	9	139388896	139440238	non_MHC	True	included_primary
F6	EXTENDED	NPM1	4869	mapped	5	170814652	170837888	non_MHC	True	included_primary
F6	EXTENDED	NQO1	1728	mapped	16	69743304	69760849	non_MHC	True	included_primary
F6	EXTENDED	NR3C1	2908	mapped	5	142657496	143113322	non_MHC	True	included_primary
F6	EXTENDED	NUP214	8021	mapped	9	134000948	134110057	non_MHC	True	included_primary
F6	EXTENDED	OAZ1	4946	mapped	19	2269520	2273487	non_MHC	True	included_primary
F6	EXTENDED	OAZ2	4947	mapped	15	64979773	64995462	non_MHC	True	included_primary
F6	EXTENDED	OAZ3	51686	mapped	1	151735445	151743806	non_MHC	True	included_primary
F6	EXTENDED	ODC1	4953	mapped	2	10580507	10588680	non_MHC	True	included_primary
F6	EXTENDED	OGT	8473	mapped	X	70752912	70795747	non_MHC	True	included_primary
F6	EXTENDED	ORC2	4999	mapped	2	201774894	201828424	non_MHC	True	included_primary
F6	EXTENDED	OS9	10956	mapped	12	58087738	58115340	non_MHC	True	included_primary
F6	EXTENDED	OST4	100128731	mapped	2	27293340	27294567	non_MHC	True	included_primary
F6	EXTENDED	OSTC	58505	mapped	4	109571741	109588978	non_MHC	True	included_primary
F6	EXTENDED	PA2G4	5036	mapped	12	56498103	56507694	non_MHC	True	included_primary
F6	EXTENDED	PABPC1	26986	mapped	8	101715144	101734969	non_MHC	True	included_primary
F6	EXTENDED	PABPC4	8761	mapped	1	40026485	40042522	non_MHC	True	included_primary
F6	EXTENDED	PAK2	5062	mapped	3	196466728	196559518	non_MHC	True	included_primary
F6	EXTENDED	PAOX	196743	mapped	10	135192741	135205198	non_MHC	True	included_primary
F6	EXTENDED	PARD6A	50855	mapped	16	67694851	67696681	non_MHC	True	included_primary
F6	EXTENDED	PARN	5073	mapped	16	14529557	14724128	non_MHC	True	included_primary
F6	EXTENDED	PCBP1	5093	mapped	2	70313972	70316335	non_MHC	True	included_primary
F6	EXTENDED	PCNA	5111	mapped	20	5095599	5107268	non_MHC	True	included_primary
F6	EXTENDED	PDCD1	5133	mapped	2	242792033	242801058	non_MHC	True	included_primary
F6	EXTENDED	PDCD1LG2	80380	mapped	9	5510512	5571282	non_MHC	True	included_primary
F6	EXTENDED	PGK1	5230	mapped	X	77359666	77382324	non_MHC	True	included_primary
F6	EXTENDED	PHB1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F6	EXTENDED	PHB2	11331	mapped	12	7074515	7079981	non_MHC	True	included_primary
F6	EXTENDED	PLK3	1263	mapped	1	45265638	45271667	non_MHC	True	included_primary
F6	EXTENDED	POLD2	5425	mapped	7	44154279	44163267	non_MHC	True	included_primary
F6	EXTENDED	POLE3	54107	mapped	9	116169515	116173029	non_MHC	True	included_primary
F6	EXTENDED	POLR1C	9533	mapped	6	43484777	43497114	non_MHC	True	included_primary
F6	EXTENDED	POLR1D	51082	mapped	13	28194880	28241559	non_MHC	True	included_primary
F6	EXTENDED	POLR2E	5434	mapped	19	1086578	1095391	non_MHC	True	included_primary
F6	EXTENDED	POLR2F	5435	mapped	22	38349674	38368463	non_MHC	True	included_primary
F6	EXTENDED	POLR2H	5437	mapped	3	184079502	184086383	non_MHC	True	included_primary
F6	EXTENDED	POLR2K	5440	mapped	8	101162839	101166230	non_MHC	True	included_primary
F6	EXTENDED	POLR2L	5441	mapped	11	839721	842529	non_MHC	True	included_primary
F6	EXTENDED	POLR3A	11128	mapped	10	79734907	79789298	non_MHC	True	included_primary
F6	EXTENDED	POLR3B	55703	mapped	12	106751436	106903976	non_MHC	True	included_primary
F6	EXTENDED	POLR3C	10623	mapped	1	145592605	145610972	non_MHC	True	included_primary
F6	EXTENDED	POLR3D	661	mapped	8	22102619	22108680	non_MHC	True	included_primary
F6	EXTENDED	POLR3E	55718	mapped	16	22308696	22346424	non_MHC	True	included_primary
F6	EXTENDED	POLR3F	10621	mapped	20	18448033	18465287	non_MHC	True	included_primary
F6	EXTENDED	POLR3G	10622	mapped	5	89769876	89810474	non_MHC	True	included_primary
F6	EXTENDED	POLR3GL	84265	mapped	1	145456236	145476081	non_MHC	True	included_primary
F6	EXTENDED	POLR3H	171568	mapped	22	41921803	41940479	non_MHC	True	included_primary
F6	EXTENDED	POLR3K	51728	mapped	16	96979	103632	non_MHC	True	included_primary
F6	EXTENDED	PPARGC1A	10891	mapped	4	23793644	24474394	non_MHC	True	included_primary
F6	EXTENDED	PPARGC1B	133522	mapped	5	149109815	149234585	non_MHC	True	included_primary
F6	EXTENDED	PPIA	5478	mapped	7	44836241	44842716	non_MHC	True	included_primary
F6	EXTENDED	PPM1G	5496	mapped	2	27604066	27632550	non_MHC	True	included_primary
F6	EXTENDED	PRDX3	10935	mapped	10	120927215	120938377	non_MHC	True	included_primary
F6	EXTENDED	PRDX4	10549	mapped	X	23682377	23704516	non_MHC	True	included_primary
F6	EXTENDED	PRICKLE1	144165	mapped	12	42852140	42983572	non_MHC	True	included_primary
F6	EXTENDED	PRKAA1	5562	mapped	5	40759481	40798297	non_MHC	True	included_primary
F6	EXTENDED	PRKAA2	5563	mapped	1	57110990	57181008	non_MHC	True	included_primary
F6	EXTENDED	PRKAB1	5564	mapped	12	120105669	120119429	non_MHC	True	included_primary
F6	EXTENDED	PRKAB2	5565	mapped	1	146626685	146644168	non_MHC	True	included_primary
F6	EXTENDED	PRKACA	5566	mapped	19	14202500	14228559	non_MHC	True	included_primary
F6	EXTENDED	PRKACB	5567	mapped	1	84543745	84704181	non_MHC	True	included_primary
F6	EXTENDED	PRKACG	5568	mapped	9	71627426	71635600	non_MHC	True	included_primary
F6	EXTENDED	PRKAG1	5571	mapped	12	49396055	49413012	non_MHC	True	included_primary
F6	EXTENDED	PRKAG2	51422	mapped	7	151253200	151574316	non_MHC	True	included_primary
F6	EXTENDED	PRKAG3	53632	mapped	2	219687083	219696526	non_MHC	True	included_primary
F6	EXTENDED	PRKCA	5578	mapped	17	64298760	64806862	non_MHC	True	included_primary
F6	EXTENDED	PRKCD	5580	mapped	3	53195223	53226733	non_MHC	True	included_primary
F6	EXTENDED	PRPF31	26121	mapped	19	54618790	54635150	non_MHC	True	included_primary
F6	EXTENDED	PRPS2	5634	mapped	X	12809474	12842346	non_MHC	True	included_primary
F6	EXTENDED	PSMA1	5682	mapped	11	14526422	14665180	non_MHC	True	included_primary
F6	EXTENDED	PSMA2	5683	mapped	7	42956460	42971805	non_MHC	True	included_primary
F6	EXTENDED	PSMA3	5684	mapped	14	58711523	58738727	non_MHC	True	included_primary
F6	EXTENDED	PSMA4	5685	mapped	15	78832747	78841562	non_MHC	True	included_primary
F6	EXTENDED	PSMA5	5686	mapped	1	109941653	109969108	non_MHC	True	included_primary
F6	EXTENDED	PSMA6	5687	mapped	14	35747811	35786680	non_MHC	True	included_primary
F6	EXTENDED	PSMA7	5688	mapped	20	60711783	60718514	non_MHC	True	included_primary
F6	EXTENDED	PSMB1	5689	mapped	6	170844204	170862417	non_MHC	True	included_primary
F6	EXTENDED	PSMB2	5690	mapped	1	36040259	36107445	non_MHC	True	included_primary
F6	EXTENDED	PSMB3	5691	mapped	17	36908978	36920484	non_MHC	True	included_primary
F6	EXTENDED	PSMB4	5692	mapped	1	151372041	151374412	non_MHC	True	included_primary
F6	EXTENDED	PSMB5	5693	mapped	14	23485752	23504429	non_MHC	True	included_primary
F6	EXTENDED	PSMB6	5694	mapped	17	4699439	4701798	non_MHC	True	included_primary
F6	EXTENDED	PSMB7	5695	mapped	9	127115744	127177752	non_MHC	True	included_primary
F6	EXTENDED	PSMC1	5700	mapped	14	90722894	90738969	non_MHC	True	included_primary
F6	EXTENDED	PSMC2	5701	mapped	7	102984852	103009842	non_MHC	True	included_primary
F6	EXTENDED	PSMC3	5702	mapped	11	47440320	47448024	non_MHC	True	included_primary
F6	EXTENDED	PSMC4	5704	mapped	19	40476912	40487671	non_MHC	True	included_primary
F6	EXTENDED	PSMC5	5705	mapped	17	61904770	61909387	non_MHC	True	included_primary
F6	EXTENDED	PSMC6	5706	mapped	14	53173894	53194716	non_MHC	True	included_primary
F6	EXTENDED	PSMD1	5707	mapped	2	231921578	232037541	non_MHC	True	included_primary
F6	EXTENDED	PSMD11	5717	mapped	17	30771481	30810337	non_MHC	True	included_primary
F6	EXTENDED	PSMD12	5718	mapped	17	65336619	65362721	non_MHC	True	included_primary
F6	EXTENDED	PSMD13	5719	mapped	11	236808	252984	non_MHC	True	included_primary
F6	EXTENDED	PSMD14	10213	mapped	2	162164786	162268228	non_MHC	True	included_primary
F6	EXTENDED	PSMD2	5708	mapped	3	184016886	184026842	non_MHC	True	included_primary
F6	EXTENDED	PSMD3	5709	mapped	17	38137021	38154213	non_MHC	True	included_primary
F6	EXTENDED	PSMD6	9861	mapped	3	63996225	64009686	non_MHC	True	included_primary
F6	EXTENDED	PSMD7	5713	mapped	16	74330673	74340186	non_MHC	True	included_primary
F6	EXTENDED	PSMD8	5714	mapped	19	38865190	38874464	non_MHC	True	included_primary
F6	EXTENDED	PTGES3	10728	mapped	12	57057125	57082138	non_MHC	True	included_primary
F6	EXTENDED	PWP1	11137	mapped	12	108079590	108106257	non_MHC	True	included_primary
F6	EXTENDED	RACK1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F6	EXTENDED	RAD23B	5887	mapped	9	110045517	110094475	non_MHC	True	included_primary
F6	EXTENDED	RAN	5901	mapped	12	131356617	131362220	non_MHC	True	included_primary
F6	EXTENDED	RANBP1	5902	mapped	22	20103461	20114880	non_MHC	True	included_primary
F6	EXTENDED	RBPJ	3516	mapped	4	26165077	26436753	non_MHC	True	included_primary
F6	EXTENDED	RBX1	9978	mapped	22	41347351	41369019	non_MHC	True	included_primary
F6	EXTENDED	RELB	5971	mapped	19	45504707	45541456	non_MHC	True	included_primary
F6	EXTENDED	RFC4	5984	mapped	3	186507681	186524484	non_MHC	True	included_primary
F6	EXTENDED	RIPPLY2	134701	mapped	6	84562985	84567234	non_MHC	True	included_primary
F6	EXTENDED	RNF185	91445	mapped	22	31556138	31603005	non_MHC	True	included_primary
F6	EXTENDED	RNF5	6048	mapped	6	32146162	32148570	MHC	False	MHC_excluded_primary
F6	EXTENDED	RNPS1	10921	mapped	16	2303100	2318413	non_MHC	True	included_primary
F6	EXTENDED	RPL14	9045	mapped	3	40498783	40503863	non_MHC	True	included_primary
F6	EXTENDED	RPL18	6141	mapped	19	49118584	49122675	non_MHC	True	included_primary
F6	EXTENDED	RPL22	6146	mapped	1	6245080	6259679	non_MHC	True	included_primary
F6	EXTENDED	RPL34	6164	mapped	4	109541722	109551640	non_MHC	True	included_primary
F6	EXTENDED	RPL6	6128	mapped	12	112842994	112856647	non_MHC	True	included_primary
F6	EXTENDED	RPLP0	6175	mapped	12	120634502	120639014	non_MHC	True	included_primary
F6	EXTENDED	RPN1	6184	mapped	3	128338813	128369719	non_MHC	True	included_primary
F6	EXTENDED	RPN2	6185	mapped	20	35807454	35870026	non_MHC	True	included_primary
F6	EXTENDED	RPS10	6204	mapped	6	34385231	34393902	non_MHC	True	included_primary
F6	EXTENDED	RPS2	6187	mapped	16	2012059	2014827	non_MHC	True	included_primary
F6	EXTENDED	RPS27A	6233	mapped	2	55459039	55462989	non_MHC	True	included_primary
F6	EXTENDED	RPS3	6188	mapped	11	75110535	75133346	non_MHC	True	included_primary
F6	EXTENDED	RPS5	6193	mapped	19	58898636	58906171	non_MHC	True	included_primary
F6	EXTENDED	RPS6	6194	mapped	9	19376253	19380272	non_MHC	True	included_primary
F6	EXTENDED	RRM1	6240	mapped	11	4115791	4160116	non_MHC	True	included_primary
F6	EXTENDED	RRP9	9136	mapped	3	51967442	51975957	non_MHC	True	included_primary
F6	EXTENDED	RSL1D1	26156	mapped	16	11928053	11945442	non_MHC	True	included_primary
F6	EXTENDED	RUNX2	860	mapped	6	45296054	45518819	non_MHC	True	included_primary
F6	EXTENDED	RUNX3	864	mapped	1	25226002	25291648	non_MHC	True	included_primary
F6	EXTENDED	RUVBL1	8607	mapped	3	127799800	127872752	non_MHC	True	included_primary
F6	EXTENDED	RUVBL2	10856	mapped	19	49496738	49519183	non_MHC	True	included_primary
F6	EXTENDED	SAT1	6303	mapped	X	23801275	23804327	non_MHC	True	included_primary
F6	EXTENDED	SCRIB	23513	mapped	8	144873090	144897890	non_MHC	True	included_primary
F6	EXTENDED	SEL1L	6400	mapped	14	81937891	82000205	non_MHC	True	included_primary
F6	EXTENDED	SEM1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F6	EXTENDED	SENP8	123228	mapped	15	72406599	72433311	non_MHC	True	included_primary
F6	EXTENDED	SERBP1	26135	mapped	1	67873493	67896123	non_MHC	True	included_primary
F6	EXTENDED	SET	6418	mapped	9	131445934	131458675	non_MHC	True	included_primary
F6	EXTENDED	SF3A1	10291	mapped	22	30727977	30752931	non_MHC	True	included_primary
F6	EXTENDED	SF3B3	23450	mapped	16	70557691	70611571	non_MHC	True	included_primary
F6	EXTENDED	SHH	6469	mapped	7	155595558	155604967	non_MHC	True	included_primary
F6	EXTENDED	SHMT1	6470	mapped	17	18231187	18266856	non_MHC	True	included_primary
F6	EXTENDED	SHMT2	6472	mapped	12	57623356	57628718	non_MHC	True	included_primary
F6	EXTENDED	SKP1	6500	mapped	5	133492082	133512724	non_MHC	True	included_primary
F6	EXTENDED	SKP2	6502	mapped	5	36152091	36184143	non_MHC	True	included_primary
F6	EXTENDED	SLC19A1	6573	mapped	21	46934629	46983045	non_MHC	True	included_primary
F6	EXTENDED	SLC25A3	5250	mapped	12	98987403	98995778	non_MHC	True	included_primary
F6	EXTENDED	SLC25A32	81034	mapped	8	104410866	104427563	non_MHC	True	included_primary
F6	EXTENDED	SLC46A1	113235	mapped	17	26721661	26733230	non_MHC	True	included_primary
F6	EXTENDED	SMAD7	4092	mapped	18	46446223	46477081	non_MHC	True	included_primary
F6	EXTENDED	SMARCC1	6599	mapped	3	47627378	47823405	non_MHC	True	included_primary
F6	EXTENDED	SMOX	54498	mapped	20	4129426	4168394	non_MHC	True	included_primary
F6	EXTENDED	SMS	6611	mapped	X	21958691	22025798	non_MHC	True	included_primary
F6	EXTENDED	SMURF1	57154	mapped	7	98625058	98741743	non_MHC	True	included_primary
F6	EXTENDED	SMURF2	64750	mapped	17	62538400	62658386	non_MHC	True	included_primary
F6	EXTENDED	SNRPA	6626	mapped	19	41256725	41271297	non_MHC	True	included_primary
F6	EXTENDED	SNRPA1	6627	mapped	15	101821715	101835481	non_MHC	True	included_primary
F6	EXTENDED	SNRPB2	6629	mapped	20	16710609	16722417	non_MHC	True	included_primary
F6	EXTENDED	SNRPD1	6632	mapped	18	19192260	19210208	non_MHC	True	included_primary
F6	EXTENDED	SNRPD2	6633	mapped	19	46190712	46195569	non_MHC	True	included_primary
F6	EXTENDED	SNRPD3	6634	mapped	22	24951618	24970932	non_MHC	True	included_primary
F6	EXTENDED	SNRPG	6637	mapped	2	70508510	70520869	non_MHC	True	included_primary
F6	EXTENDED	SNW1	22938	mapped	14	78183942	78227542	non_MHC	True	included_primary
F6	EXTENDED	SPOP	8405	mapped	17	47676246	47755525	non_MHC	True	included_primary
F6	EXTENDED	SRC	6714	mapped	20	35973088	36033835	non_MHC	True	included_primary
F6	EXTENDED	SRM	6723	mapped	1	11114649	11120091	non_MHC	True	included_primary
F6	EXTENDED	SRPK1	6732	mapped	6	35800811	35888957	non_MHC	True	included_primary
F6	EXTENDED	SRSF1	6426	mapped	17	56078280	56084707	non_MHC	True	included_primary
F6	EXTENDED	SRSF2	6427	mapped	17	74730197	74733493	non_MHC	True	included_primary
F6	EXTENDED	SRSF3	6428	mapped	6	36562090	36572244	non_MHC	True	included_primary
F6	EXTENDED	SRSF7	6432	mapped	2	38970741	38978636	non_MHC	True	included_primary
F6	EXTENDED	SSB	6741	mapped	2	170655322	170668574	non_MHC	True	included_primary
F6	EXTENDED	SSBP1	6742	mapped	7	141438121	141450288	non_MHC	True	included_primary
F6	EXTENDED	STARD7	56910	mapped	2	96850597	96874573	non_MHC	True	included_primary
F6	EXTENDED	STAT1	6772	mapped	2	191833762	191878976	non_MHC	True	included_primary
F6	EXTENDED	STT3A	3703	mapped	11	125462690	125492654	non_MHC	True	included_primary
F6	EXTENDED	STT3B	201595	mapped	3	31574130	31677556	non_MHC	True	included_primary
F6	EXTENDED	STUB1	10273	mapped	16	730115	732768	non_MHC	True	included_primary
F6	EXTENDED	SUFU	51684	mapped	10	104263719	104393214	non_MHC	True	included_primary
F6	EXTENDED	SYNCRIP	10492	mapped	6	86317502	86353568	non_MHC	True	included_primary
F6	EXTENDED	SYVN1	84447	mapped	11	64894751	64902285	non_MHC	True	included_primary
F6	EXTENDED	TARDBP	23435	mapped	1	11072462	11085549	non_MHC	True	included_primary
F6	EXTENDED	TBX6	6911	mapped	16	30097114	30103258	non_MHC	True	included_primary
F6	EXTENDED	TBXT	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F6	EXTENDED	TCP1	6950	mapped	6	160199530	160212135	non_MHC	True	included_primary
F6	EXTENDED	TFDP1	7027	mapped	13	114239003	114295788	non_MHC	True	included_primary
F6	EXTENDED	TFPT	29844	mapped	19	54610320	54619055	non_MHC	True	included_primary
F6	EXTENDED	TGFB1	7040	mapped	19	41836812	41859831	non_MHC	True	included_primary
F6	EXTENDED	TGFBR1	7046	mapped	9	101867412	101916474	non_MHC	True	included_primary
F6	EXTENDED	TGFBR2	7048	mapped	3	30647994	30735634	non_MHC	True	included_primary
F6	EXTENDED	TMEM258	746	mapped	11	61556602	61560085	non_MHC	True	included_primary
F6	EXTENDED	TNFSF13	8741	mapped	17	7461609	7464925	non_MHC	True	included_primary
F6	EXTENDED	TNPO1	3842	mapped	5	72112418	72210215	non_MHC	True	included_primary
F6	EXTENDED	TOMM70	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F6	EXTENDED	TRA2B	6434	mapped	3	185632356	185655924	non_MHC	True	included_primary
F6	EXTENDED	TRIM28	10155	mapped	19	59055824	59062087	non_MHC	True	included_primary
F6	EXTENDED	TUFM	7284	mapped	16	28853732	28857729	non_MHC	True	included_primary
F6	EXTENDED	TUSC3	7991	mapped	8	15397596	15624158	non_MHC	True	included_primary
F6	EXTENDED	TWIST1	7291	mapped	7	19039315	19157295	non_MHC	True	included_primary
F6	EXTENDED	TXNL4A	10907	mapped	18	77732867	77748546	non_MHC	True	included_primary
F6	EXTENDED	TYMS	7298	mapped	18	657590	673499	non_MHC	True	included_primary
F6	EXTENDED	U2AF1	7307	mapped	21	44513066	44527716	non_MHC	True	included_primary
F6	EXTENDED	UBA2	10054	mapped	19	34919264	34960798	non_MHC	True	included_primary
F6	EXTENDED	UBA3	9039	mapped	3	69103881	69129524	non_MHC	True	included_primary
F6	EXTENDED	UBA52	7311	mapped	19	18674576	18688270	non_MHC	True	included_primary
F6	EXTENDED	UBB	7314	mapped	17	16284367	16286059	non_MHC	True	included_primary
F6	EXTENDED	UBC	7316	mapped	12	125396192	125399587	non_MHC	True	included_primary
F6	EXTENDED	UBE2D1	7321	mapped	10	60094739	60130513	non_MHC	True	included_primary
F6	EXTENDED	UBE2D2	7322	mapped	5	138940751	139008019	non_MHC	True	included_primary
F6	EXTENDED	UBE2D3	7323	mapped	4	103715540	103790050	non_MHC	True	included_primary
F6	EXTENDED	UBE2E1	7324	mapped	3	23847384	23933131	non_MHC	True	included_primary
F6	EXTENDED	UBE2L3	7332	mapped	22	21903736	21978323	non_MHC	True	included_primary
F6	EXTENDED	UBE2M	9040	mapped	19	59067079	59070343	non_MHC	True	included_primary
F6	EXTENDED	UCA1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F6	EXTENDED	UCHL1	7345	mapped	4	41258898	41270446	non_MHC	True	included_primary
F6	EXTENDED	UCHL3	7347	mapped	13	76123616	76180156	non_MHC	True	included_primary
F6	EXTENDED	UCHL5	51377	mapped	1	192981496	193029237	non_MHC	True	included_primary
F6	EXTENDED	USP1	7398	mapped	1	62901975	62917475	non_MHC	True	included_primary
F6	EXTENDED	USP15	9958	mapped	12	62654121	62803501	non_MHC	True	included_primary
F6	EXTENDED	VANGL2	57216	mapped	1	160370364	160398468	non_MHC	True	included_primary
F6	EXTENDED	VBP1	7411	mapped	X	154425290	154468098	non_MHC	True	included_primary
F6	EXTENDED	VCL	7414	mapped	10	75757836	75879918	non_MHC	True	included_primary
F6	EXTENDED	VCP	7415	mapped	9	35056065	35072739	non_MHC	True	included_primary
F6	EXTENDED	VDAC1	7416	mapped	5	133307566	133341300	non_MHC	True	included_primary
F6	EXTENDED	VDAC3	7419	mapped	8	42249279	42263455	non_MHC	True	included_primary
F6	EXTENDED	VEGFA	7422	mapped	6	43737946	43754224	non_MHC	True	included_primary
F6	EXTENDED	VHL	7428	mapped	3	10183319	10195354	non_MHC	True	included_primary
F6	EXTENDED	WNT3A	89780	mapped	1	228194723	228248972	non_MHC	True	included_primary
